UserId,Email,Gender,BirthDate,MaritalStatus,TotalChildren
YBI598,YBI598@ybifoundation.ybif,Male,09-09-1969,Single,0
YBI599,YBI599@ybifoundation.ybif,Female,04-08-1969,Single,1
YBI600,YBI600@ybifoundation.ybif,Male,19-04-1969,Single,0
YBI601,YBI601@ybifoundation.ybif,Female,26-08-1969,Married,0
YBI602,YBI602@ybifoundation.ybif,Female,20-11-1969,Married,0
YBI603,YBI603@ybifoundation.ybif,Female,09-01-1969,Single,0
YBI604,YBI604@ybifoundation.ybif,Female,01-01-1952,Single,3
YBI605,YBI605@ybifoundation.ybif,Female,17-02-1952,Single,3
YBI606,YBI606@ybifoundation.ybif,Female,03-07-1952,Married,2
YBI607,YBI607@ybifoundation.ybif,Male,02-04-1952,Married,2
YBI608,YBI608@ybifoundation.ybif,Male,14-05-1953,Married,2
YBI609,YBI609@ybifoundation.ybif,Female,05-03-1968,Single,2
YBI610,YBI610@ybifoundation.ybif,Male,25-08-1968,Married,1
YBI611,YBI611@ybifoundation.ybif,Male,12-02-1954,Married,3
YBI612,YBI612@ybifoundation.ybif,Female,09-04-1954,Single,4
YBI613,YBI613@ybifoundation.ybif,Female,15-04-1954,Married,4
YBI614,YBI614@ybifoundation.ybif,Male,18-03-1954,Single,4
YBI615,YBI615@ybifoundation.ybif,Male,05-06-1944,Single,5
YBI616,YBI616@ybifoundation.ybif,Female,19-03-1945,Married,3
YBI617,YBI617@ybifoundation.ybif,Female,26-02-1945,Married,5
YBI618,YBI618@ybifoundation.ybif,Male,09-02-1945,Single,5
YBI619,YBI619@ybifoundation.ybif,Male,18-02-1945,Married,3
YBI620,YBI620@ybifoundation.ybif,Male,12-07-1946,Married,2
YBI621,YBI621@ybifoundation.ybif,Female,19-07-1946,Married,3
YBI622,YBI622@ybifoundation.ybif,Male,01-09-1946,Married,4
YBI623,YBI623@ybifoundation.ybif,Female,05-11-1954,Married,4
YBI624,YBI624@ybifoundation.ybif,Female,07-12-1953,Married,4
YBI625,YBI625@ybifoundation.ybif,Female,06-08-1954,Married,4
YBI626,YBI626@ybifoundation.ybif,Male,02-10-1953,Married,3
YBI627,YBI627@ybifoundation.ybif,Female,18-12-1953,Married,2
YBI628,YBI628@ybifoundation.ybif,Female,22-08-1953,Single,2
YBI629,YBI629@ybifoundation.ybif,Male,16-07-1952,Married,4
YBI630,YBI630@ybifoundation.ybif,Female,24-03-1952,Married,4
YBI631,YBI631@ybifoundation.ybif,Male,27-10-1952,Married,4
YBI632,YBI632@ybifoundation.ybif,Female,11-09-1951,Married,4
YBI633,YBI633@ybifoundation.ybif,Male,02-09-1951,Married,5
YBI634,YBI634@ybifoundation.ybif,Male,06-05-1951,Married,5
YBI635,YBI635@ybifoundation.ybif,Female,06-03-1950,Single,3
YBI636,YBI636@ybifoundation.ybif,Female,18-09-1950,Married,3
YBI637,YBI637@ybifoundation.ybif,Male,17-12-1949,Married,4
YBI638,YBI638@ybifoundation.ybif,Female,14-10-1949,Married,4
YBI639,YBI639@ybifoundation.ybif,Female,17-05-1948,Married,4
YBI640,YBI640@ybifoundation.ybif,Male,27-09-1947,Married,5
YBI641,YBI641@ybifoundation.ybif,Female,12-06-1947,Married,5
YBI642,YBI642@ybifoundation.ybif,Male,14-11-1947,Married,5
YBI643,YBI643@ybifoundation.ybif,Female,22-05-1976,Single,0
YBI644,YBI644@ybifoundation.ybif,Female,28-04-1976,Married,0
YBI645,YBI645@ybifoundation.ybif,Female,21-07-1974,Single,0
YBI646,YBI646@ybifoundation.ybif,Female,12-08-1974,Single,0
YBI647,YBI647@ybifoundation.ybif,Female,16-08-1974,Married,0
YBI648,YBI648@ybifoundation.ybif,Male,28-04-1975,Single,0
YBI649,YBI649@ybifoundation.ybif,Male,02-02-1975,Married,0
YBI650,YBI650@ybifoundation.ybif,Male,12-11-1975,Single,4
YBI651,YBI651@ybifoundation.ybif,Male,09-11-1974,Single,0
YBI652,YBI652@ybifoundation.ybif,Female,05-11-1973,Single,0
YBI653,YBI653@ybifoundation.ybif,Male,21-08-1973,Single,0
YBI654,YBI654@ybifoundation.ybif,Female,22-04-1974,Single,0
YBI655,YBI655@ybifoundation.ybif,Male,21-04-1974,Married,0
YBI656,YBI656@ybifoundation.ybif,Male,08-07-1974,Married,5
YBI657,YBI657@ybifoundation.ybif,Female,21-05-1973,Married,0
YBI658,YBI658@ybifoundation.ybif,Female,05-04-1973,Married,0
YBI659,YBI659@ybifoundation.ybif,Female,13-10-1972,Single,0
YBI660,YBI660@ybifoundation.ybif,Male,07-10-1972,Single,0
YBI661,YBI661@ybifoundation.ybif,Male,25-03-1972,Single,0
YBI662,YBI662@ybifoundation.ybif,Female,19-01-1972,Married,0
YBI663,YBI663@ybifoundation.ybif,Female,12-03-1972,Married,0
YBI664,YBI664@ybifoundation.ybif,Male,16-11-1971,Married,0
YBI665,YBI665@ybifoundation.ybif,Male,19-02-1971,Married,0
YBI666,YBI666@ybifoundation.ybif,Male,03-08-1971,Married,0
YBI667,YBI667@ybifoundation.ybif,Male,07-10-1969,Married,1
YBI668,YBI668@ybifoundation.ybif,Female,18-06-1975,Married,1
YBI669,YBI669@ybifoundation.ybif,Male,16-04-1973,Single,0
YBI670,YBI670@ybifoundation.ybif,Male,25-09-1973,Single,0
YBI671,YBI671@ybifoundation.ybif,Female,25-09-1973,Single,0
YBI672,YBI672@ybifoundation.ybif,Male,03-04-1963,Single,3
YBI673,YBI673@ybifoundation.ybif,Female,02-08-1980,Single,0
YBI674,YBI674@ybifoundation.ybif,Male,22-02-1980,Single,0
YBI675,YBI675@ybifoundation.ybif,,09-10-1978,Single,0
YBI676,YBI676@ybifoundation.ybif,Female,17-11-1974,Married,1
YBI677,YBI677@ybifoundation.ybif,Male,25-06-1973,Single,0
YBI678,YBI678@ybifoundation.ybif,Male,25-02-1973,Single,0
YBI679,YBI679@ybifoundation.ybif,Male,22-04-1973,Married,1
YBI680,YBI680@ybifoundation.ybif,Female,11-03-1973,Married,1
YBI681,YBI681@ybifoundation.ybif,Female,23-05-1973,Married,1
YBI682,YBI682@ybifoundation.ybif,Female,19-07-1972,Single,0
YBI683,YBI683@ybifoundation.ybif,Male,22-05-1972,Married,1
YBI684,YBI684@ybifoundation.ybif,Male,06-03-1972,Single,2
YBI685,YBI685@ybifoundation.ybif,Male,07-08-1972,Married,2
YBI686,YBI686@ybifoundation.ybif,Female,25-05-1971,Single,0
YBI687,YBI687@ybifoundation.ybif,Female,09-07-1971,Single,0
YBI688,YBI688@ybifoundation.ybif,Male,21-09-1971,Single,0
YBI689,YBI689@ybifoundation.ybif,Female,07-03-1971,Single,0
YBI690,YBI690@ybifoundation.ybif,Male,06-01-1971,Single,0
YBI691,YBI691@ybifoundation.ybif,Male,06-04-1971,Married,0
YBI692,YBI692@ybifoundation.ybif,Male,19-11-1971,Single,0
YBI693,YBI693@ybifoundation.ybif,Female,02-12-1970,Single,2
YBI694,YBI694@ybifoundation.ybif,Male,04-09-1971,Single,2
YBI695,YBI695@ybifoundation.ybif,Male,17-10-1970,Single,2
YBI696,YBI696@ybifoundation.ybif,Female,26-11-1970,Single,2
YBI697,YBI697@ybifoundation.ybif,Male,14-11-1974,Single,3
YBI698,YBI698@ybifoundation.ybif,Female,18-09-1974,Single,0
YBI699,YBI699@ybifoundation.ybif,Female,07-07-1975,Single,3
YBI700,YBI700@ybifoundation.ybif,Male,07-03-1975,Single,4
YBI701,YBI701@ybifoundation.ybif,Male,13-10-1930,Married,1
YBI702,YBI702@ybifoundation.ybif,Female,20-04-1931,Married,1
YBI703,YBI703@ybifoundation.ybif,Female,07-07-1966,Single,0
YBI704,YBI704@ybifoundation.ybif,Male,17-05-1966,Single,0
YBI705,YBI705@ybifoundation.ybif,Female,20-11-1966,Single,0
YBI706,YBI706@ybifoundation.ybif,Female,07-07-1966,Single,0
YBI707,YBI707@ybifoundation.ybif,Female,26-07-1953,Married,1
YBI708,YBI708@ybifoundation.ybif,Male,13-07-1953,Married,1
YBI709,YBI709@ybifoundation.ybif,Male,14-06-1953,Married,1
YBI710,YBI710@ybifoundation.ybif,Female,13-08-1954,Single,3
YBI711,YBI711@ybifoundation.ybif,Female,27-09-1954,Single,3
YBI712,YBI712@ybifoundation.ybif,Male,20-04-1954,Married,1
YBI713,YBI713@ybifoundation.ybif,Female,25-02-1954,Married,1
YBI714,YBI714@ybifoundation.ybif,Female,21-10-1954,Married,1
YBI715,YBI715@ybifoundation.ybif,Female,20-06-1954,Married,1
YBI716,YBI716@ybifoundation.ybif,Male,10-05-1955,Married,1
YBI717,YBI717@ybifoundation.ybif,Female,11-04-1955,Married,1
YBI718,YBI718@ybifoundation.ybif,Female,09-12-1955,Married,1
YBI719,YBI719@ybifoundation.ybif,Male,23-12-1955,Married,5
YBI720,YBI720@ybifoundation.ybif,Male,10-08-1956,Married,1
YBI721,YBI721@ybifoundation.ybif,Female,23-01-1956,Married,1
YBI722,YBI722@ybifoundation.ybif,Female,09-01-1956,Married,1
YBI723,YBI723@ybifoundation.ybif,,06-08-1956,Married,1
YBI724,YBI724@ybifoundation.ybif,Female,04-06-1956,Married,1
YBI725,YBI725@ybifoundation.ybif,Female,19-08-1957,Married,1
YBI726,YBI726@ybifoundation.ybif,Male,16-11-1957,Married,1
YBI727,YBI727@ybifoundation.ybif,Male,26-07-1957,Married,1
YBI728,YBI728@ybifoundation.ybif,Female,07-01-1957,Married,1
YBI729,YBI729@ybifoundation.ybif,Female,26-02-1957,Married,1
YBI730,YBI730@ybifoundation.ybif,Female,21-07-1957,Married,1
YBI731,YBI731@ybifoundation.ybif,Male,13-11-1958,Single,4
YBI732,YBI732@ybifoundation.ybif,Male,03-07-1958,Married,4
YBI733,YBI733@ybifoundation.ybif,Male,17-04-1958,Married,4
YBI734,YBI734@ybifoundation.ybif,Male,24-03-1958,Married,4
YBI735,YBI735@ybifoundation.ybif,Female,28-08-1959,Single,4
YBI736,YBI736@ybifoundation.ybif,Male,22-08-1959,Married,4
YBI737,YBI737@ybifoundation.ybif,Male,28-01-1959,Single,4
YBI738,YBI738@ybifoundation.ybif,Male,12-04-1959,Single,4
YBI739,YBI739@ybifoundation.ybif,Male,10-09-1968,Single,1
YBI740,YBI740@ybifoundation.ybif,Female,17-02-1968,Married,1
YBI741,YBI741@ybifoundation.ybif,Male,07-05-1968,Married,1
YBI742,YBI742@ybifoundation.ybif,Male,25-03-1968,Married,1
YBI743,YBI743@ybifoundation.ybif,Female,14-03-1968,Married,1
YBI744,YBI744@ybifoundation.ybif,Female,08-03-1968,Married,0
YBI745,YBI745@ybifoundation.ybif,Female,06-09-1968,Married,0
YBI746,YBI746@ybifoundation.ybif,Female,08-08-1968,Single,0
YBI747,YBI747@ybifoundation.ybif,Male,25-05-1967,Single,3
YBI748,YBI748@ybifoundation.ybif,Male,27-05-1967,Single,1
YBI749,YBI749@ybifoundation.ybif,Female,09-09-1967,Married,1
YBI750,YBI750@ybifoundation.ybif,Female,28-09-1926,Single,4
YBI751,YBI751@ybifoundation.ybif,Female,08-07-1926,Married,1
YBI752,YBI752@ybifoundation.ybif,Male,14-05-1967,Married,1
YBI753,YBI753@ybifoundation.ybif,Female,15-01-1967,Single,1
YBI754,YBI754@ybifoundation.ybif,Male,22-08-1967,Single,1
YBI755,YBI755@ybifoundation.ybif,Male,16-12-1967,Single,1
YBI756,YBI756@ybifoundation.ybif,Female,13-08-1967,Single,1
YBI757,YBI757@ybifoundation.ybif,Female,24-07-1966,Single,5
YBI758,YBI758@ybifoundation.ybif,Male,19-04-1966,Married,1
YBI759,YBI759@ybifoundation.ybif,Male,01-02-1966,Single,1
YBI760,YBI760@ybifoundation.ybif,Male,12-07-1966,Single,1
YBI761,YBI761@ybifoundation.ybif,Male,02-07-1966,Single,2
YBI762,YBI762@ybifoundation.ybif,Female,02-09-1967,Married,0
YBI763,YBI763@ybifoundation.ybif,Female,23-09-1967,Married,0
YBI764,YBI764@ybifoundation.ybif,Female,23-10-1966,Single,2
YBI765,YBI765@ybifoundation.ybif,Male,10-05-1966,Married,1
YBI766,YBI766@ybifoundation.ybif,Female,22-01-1966,Married,1
YBI767,YBI767@ybifoundation.ybif,Male,18-05-1966,Married,1
YBI768,YBI768@ybifoundation.ybif,Male,15-03-1966,Married,1
YBI769,YBI769@ybifoundation.ybif,Female,15-11-1965,Single,2
YBI770,YBI770@ybifoundation.ybif,Female,17-07-1965,Single,2
YBI771,YBI771@ybifoundation.ybif,Male,21-04-1965,Single,2
YBI772,YBI772@ybifoundation.ybif,Male,10-02-1965,Married,1
YBI773,YBI773@ybifoundation.ybif,Female,22-10-1965,Married,1
YBI774,YBI774@ybifoundation.ybif,Female,08-11-1964,Single,3
YBI775,YBI775@ybifoundation.ybif,Male,20-08-1964,Single,3
YBI776,YBI776@ybifoundation.ybif,Male,12-09-1933,Married,1
YBI777,YBI777@ybifoundation.ybif,Female,04-09-1966,Married,0
YBI778,YBI778@ybifoundation.ybif,Female,13-04-1963,Single,2
YBI779,YBI779@ybifoundation.ybif,Female,26-09-1965,Single,2
YBI780,YBI780@ybifoundation.ybif,Male,22-11-1965,Married,1
YBI781,YBI781@ybifoundation.ybif,Female,08-03-1965,Married,1
YBI782,YBI782@ybifoundation.ybif,Male,15-12-1965,Married,1
YBI783,YBI783@ybifoundation.ybif,Male,21-10-1964,Single,2
YBI784,YBI784@ybifoundation.ybif,Female,14-07-1964,Married,2
YBI785,YBI785@ybifoundation.ybif,Female,04-05-1964,Married,1
YBI786,YBI786@ybifoundation.ybif,Female,18-10-1963,Single,2
YBI787,YBI787@ybifoundation.ybif,Female,16-05-1963,Single,3
YBI788,YBI788@ybifoundation.ybif,Male,04-09-1978,Single,0
YBI789,YBI789@ybifoundation.ybif,Male,25-03-1977,Single,0
YBI790,YBI790@ybifoundation.ybif,Male,04-11-1979,Single,4
YBI791,YBI791@ybifoundation.ybif,Male,02-07-1979,Single,5
YBI792,YBI792@ybifoundation.ybif,Male,03-09-1963,Married,1
YBI793,YBI793@ybifoundation.ybif,Female,06-02-1978,Single,3
YBI794,YBI794@ybifoundation.ybif,Female,02-07-1978,Single,3
YBI795,YBI795@ybifoundation.ybif,Female,16-09-1977,Single,0
YBI796,YBI796@ybifoundation.ybif,Female,07-04-1977,Single,0
YBI797,YBI797@ybifoundation.ybif,Male,21-08-1977,Single,0
YBI798,YBI798@ybifoundation.ybif,Male,13-04-1977,Single,0
YBI799,YBI799@ybifoundation.ybif,Male,06-02-1977,Single,0
YBI800,YBI800@ybifoundation.ybif,Male,03-06-1977,Single,0
YBI801,YBI801@ybifoundation.ybif,Female,20-11-1976,Single,0
YBI802,YBI802@ybifoundation.ybif,Female,03-02-1975,Single,0
YBI803,YBI803@ybifoundation.ybif,Male,09-05-1975,Single,0
YBI804,YBI804@ybifoundation.ybif,Male,04-03-1976,Single,0
YBI805,YBI805@ybifoundation.ybif,Male,26-06-1976,Single,0
YBI806,YBI806@ybifoundation.ybif,Male,23-04-1975,Single,0
YBI807,YBI807@ybifoundation.ybif,Male,27-02-1974,Married,0
YBI808,YBI808@ybifoundation.ybif,Male,11-10-1974,Single,0
YBI809,YBI809@ybifoundation.ybif,Female,03-11-1975,Single,0
YBI810,YBI810@ybifoundation.ybif,Female,17-08-1975,Single,0
YBI811,YBI811@ybifoundation.ybif,Male,21-11-1975,Married,1
YBI812,YBI812@ybifoundation.ybif,Female,09-03-1975,Married,1
YBI813,YBI813@ybifoundation.ybif,Male,04-04-1959,Single,4
YBI814,YBI814@ybifoundation.ybif,Male,24-04-1959,Married,4
YBI815,YBI815@ybifoundation.ybif,Female,01-05-1973,Single,0
YBI816,YBI816@ybifoundation.ybif,Female,20-04-1973,Single,0
YBI817,YBI817@ybifoundation.ybif,Female,19-02-1973,Single,0
YBI818,YBI818@ybifoundation.ybif,Male,17-12-1973,Married,0
YBI819,YBI819@ybifoundation.ybif,,27-06-1973,Single,1
YBI820,YBI820@ybifoundation.ybif,Male,23-03-1973,Single,1
YBI821,YBI821@ybifoundation.ybif,Male,19-01-1973,Married,1
YBI822,YBI822@ybifoundation.ybif,Female,14-06-1973,Married,1
YBI823,YBI823@ybifoundation.ybif,Male,27-02-1973,Married,1
YBI824,YBI824@ybifoundation.ybif,Female,17-05-1972,Single,1
YBI825,YBI825@ybifoundation.ybif,Male,08-02-1971,Single,4
YBI826,YBI826@ybifoundation.ybif,Female,25-12-1971,Married,1
YBI827,YBI827@ybifoundation.ybif,Male,13-02-1971,Married,1
YBI828,YBI828@ybifoundation.ybif,Male,26-05-1972,Married,1
YBI829,YBI829@ybifoundation.ybif,Male,12-06-1972,Married,1
YBI830,YBI830@ybifoundation.ybif,Male,14-08-1972,Married,1
YBI831,YBI831@ybifoundation.ybif,Female,22-12-1972,Single,1
YBI832,YBI832@ybifoundation.ybif,Female,14-08-1972,Married,1
YBI833,YBI833@ybifoundation.ybif,Male,12-03-1972,Married,1
YBI834,YBI834@ybifoundation.ybif,Female,23-12-1972,Married,1
YBI835,YBI835@ybifoundation.ybif,Female,03-05-1970,Married,1
YBI836,YBI836@ybifoundation.ybif,Male,12-08-1970,Married,1
YBI837,YBI837@ybifoundation.ybif,Female,26-12-1970,Married,1
YBI838,YBI838@ybifoundation.ybif,,27-07-1970,Married,1
YBI839,YBI839@ybifoundation.ybif,Male,07-10-1969,Single,2
YBI840,YBI840@ybifoundation.ybif,Female,19-10-1969,Single,2
YBI841,YBI841@ybifoundation.ybif,Female,19-03-1969,Single,2
YBI842,YBI842@ybifoundation.ybif,Male,22-09-1969,Single,2
YBI843,YBI843@ybifoundation.ybif,Male,16-04-1969,Single,1
YBI844,YBI844@ybifoundation.ybif,Male,26-01-1969,Married,1
YBI845,YBI845@ybifoundation.ybif,Male,26-07-1969,Married,1
YBI846,YBI846@ybifoundation.ybif,Female,17-12-1971,Married,1
YBI847,YBI847@ybifoundation.ybif,Male,05-05-1971,Married,1
YBI848,YBI848@ybifoundation.ybif,Female,08-06-1971,Single,1
YBI849,YBI849@ybifoundation.ybif,Female,19-09-1971,Married,1
YBI850,YBI850@ybifoundation.ybif,Female,01-04-1971,Single,2
YBI851,YBI851@ybifoundation.ybif,Female,20-09-1971,Married,3
YBI852,YBI852@ybifoundation.ybif,Female,04-05-1971,Married,3
YBI853,YBI853@ybifoundation.ybif,Male,07-02-1969,Married,1
YBI854,YBI854@ybifoundation.ybif,Male,22-04-1969,Single,1
YBI855,YBI855@ybifoundation.ybif,Female,22-01-1969,Married,1
YBI856,YBI856@ybifoundation.ybif,Male,07-01-1970,Single,1
YBI857,YBI857@ybifoundation.ybif,Male,04-07-1970,Single,2
YBI858,YBI858@ybifoundation.ybif,Male,25-02-1970,Married,4
YBI859,YBI859@ybifoundation.ybif,Female,09-02-1970,Single,4
YBI860,YBI860@ybifoundation.ybif,Female,13-12-1970,Married,4
YBI861,YBI861@ybifoundation.ybif,Male,17-12-1970,Married,2
YBI862,YBI862@ybifoundation.ybif,Male,21-06-1967,Married,2
YBI863,YBI863@ybifoundation.ybif,Female,07-09-1967,Single,2
YBI864,YBI864@ybifoundation.ybif,Female,21-10-1967,Single,2
YBI865,YBI865@ybifoundation.ybif,Female,17-10-1967,Single,2
YBI866,YBI866@ybifoundation.ybif,Female,18-05-1966,Single,3
YBI867,YBI867@ybifoundation.ybif,Male,21-09-1966,Married,3
YBI868,YBI868@ybifoundation.ybif,Female,07-02-1966,Single,3
YBI869,YBI869@ybifoundation.ybif,Female,18-08-1966,Married,0
YBI870,YBI870@ybifoundation.ybif,Male,02-02-1966,Single,4
YBI871,YBI871@ybifoundation.ybif,Male,13-02-1966,Married,0
YBI872,YBI872@ybifoundation.ybif,Male,14-10-1969,Single,2
YBI873,YBI873@ybifoundation.ybif,Male,28-01-1969,Married,5
YBI874,YBI874@ybifoundation.ybif,Male,08-05-1969,Married,5
YBI875,YBI875@ybifoundation.ybif,Female,04-09-1969,Married,5
YBI876,YBI876@ybifoundation.ybif,Female,07-08-1969,Married,5
YBI877,YBI877@ybifoundation.ybif,Female,16-03-1969,Married,5
YBI878,YBI878@ybifoundation.ybif,Male,05-01-1969,Married,2
YBI879,YBI879@ybifoundation.ybif,Male,01-10-1965,Single,0
YBI880,YBI880@ybifoundation.ybif,Male,07-02-1965,Married,0
YBI881,YBI881@ybifoundation.ybif,Male,13-07-1965,Single,0
YBI882,YBI882@ybifoundation.ybif,Female,25-12-1965,Single,3
YBI883,YBI883@ybifoundation.ybif,Male,06-09-1965,Married,3
YBI884,YBI884@ybifoundation.ybif,Female,13-01-1965,Married,0
YBI885,YBI885@ybifoundation.ybif,Female,03-01-1964,Single,0
YBI886,YBI886@ybifoundation.ybif,Male,19-06-1964,Married,0
YBI887,YBI887@ybifoundation.ybif,Female,24-09-1964,Single,4
YBI888,YBI888@ybifoundation.ybif,Male,24-03-1964,Married,4
YBI889,YBI889@ybifoundation.ybif,Male,11-01-1964,Married,5
YBI890,YBI890@ybifoundation.ybif,Female,05-04-1964,Single,5
YBI891,YBI891@ybifoundation.ybif,Male,24-06-1964,Married,4
YBI892,YBI892@ybifoundation.ybif,Male,25-11-1964,Married,4
YBI893,YBI893@ybifoundation.ybif,Male,16-03-1963,Single,4
YBI894,YBI894@ybifoundation.ybif,Male,25-11-1963,Single,4
YBI895,YBI895@ybifoundation.ybif,Male,24-08-1963,Married,4
YBI896,YBI896@ybifoundation.ybif,Female,17-10-1963,Single,4
YBI897,YBI897@ybifoundation.ybif,Female,24-06-1968,Single,0
YBI898,YBI898@ybifoundation.ybif,Female,21-05-1968,Single,2
YBI899,YBI899@ybifoundation.ybif,Male,14-02-1963,Married,4
YBI900,YBI900@ybifoundation.ybif,Female,22-12-1963,Single,4
YBI901,YBI901@ybifoundation.ybif,Female,19-09-1963,Single,4
YBI902,YBI902@ybifoundation.ybif,Female,19-02-1963,Single,3
YBI903,YBI903@ybifoundation.ybif,Female,20-03-1962,Married,3
YBI904,YBI904@ybifoundation.ybif,Male,08-12-1962,Single,1
YBI905,YBI905@ybifoundation.ybif,Female,03-11-1962,Married,1
YBI906,YBI906@ybifoundation.ybif,Male,20-03-1962,Married,1
YBI907,YBI907@ybifoundation.ybif,Female,18-10-1962,Married,1
YBI908,YBI908@ybifoundation.ybif,Female,21-09-1962,Married,1
YBI909,YBI909@ybifoundation.ybif,Male,21-10-1961,Single,4
YBI910,YBI910@ybifoundation.ybif,Male,02-09-1961,Married,1
YBI911,YBI911@ybifoundation.ybif,Female,14-11-1961,Married,1
YBI912,YBI912@ybifoundation.ybif,Male,08-05-1960,Married,4
YBI913,YBI913@ybifoundation.ybif,Female,26-03-1960,Married,4
YBI914,YBI914@ybifoundation.ybif,Female,22-01-1960,Married,4
YBI915,YBI915@ybifoundation.ybif,Male,02-07-1960,Married,1
YBI916,YBI916@ybifoundation.ybif,Male,21-08-1967,Single,0
YBI917,YBI917@ybifoundation.ybif,Male,15-04-1967,Single,0
YBI918,YBI918@ybifoundation.ybif,Male,17-09-1967,Single,0
YBI919,YBI919@ybifoundation.ybif,Male,17-07-1967,Single,0
YBI920,YBI920@ybifoundation.ybif,Male,09-07-1967,Single,0
YBI921,YBI921@ybifoundation.ybif,Male,07-01-1960,Married,1
YBI922,YBI922@ybifoundation.ybif,Male,06-05-1960,Married,1
YBI923,YBI923@ybifoundation.ybif,Female,02-10-1960,Married,1
YBI924,YBI924@ybifoundation.ybif,Female,19-08-1960,Married,1
YBI925,YBI925@ybifoundation.ybif,Male,08-02-1959,Married,1
YBI926,YBI926@ybifoundation.ybif,Female,27-07-1959,Married,1
YBI927,YBI927@ybifoundation.ybif,Male,25-08-1959,Married,1
YBI928,YBI928@ybifoundation.ybif,Female,22-01-1959,Married,1
YBI929,YBI929@ybifoundation.ybif,Male,25-09-1959,Married,1
YBI930,YBI930@ybifoundation.ybif,Female,08-02-1959,Married,4
YBI931,YBI931@ybifoundation.ybif,Male,09-10-1959,Married,4
YBI932,YBI932@ybifoundation.ybif,Male,14-05-1959,Married,2
YBI933,YBI933@ybifoundation.ybif,Female,24-04-1959,Married,5
YBI934,YBI934@ybifoundation.ybif,Female,26-07-1959,Married,4
YBI935,YBI935@ybifoundation.ybif,Male,02-11-1958,Single,3
YBI936,YBI936@ybifoundation.ybif,Male,16-03-1958,Married,1
YBI937,YBI937@ybifoundation.ybif,Female,07-09-1958,Married,1
YBI938,YBI938@ybifoundation.ybif,Female,13-10-1958,Married,1
YBI939,YBI939@ybifoundation.ybif,Male,01-12-1958,Single,1
YBI940,YBI940@ybifoundation.ybif,Female,09-02-1958,Married,5
YBI941,YBI941@ybifoundation.ybif,Male,18-07-1958,Married,5
YBI942,YBI942@ybifoundation.ybif,Male,13-09-1969,Married,4
YBI943,YBI943@ybifoundation.ybif,Female,24-03-1968,Married,2
YBI944,YBI944@ybifoundation.ybif,Female,17-07-1970,Married,4
YBI945,YBI945@ybifoundation.ybif,Female,07-05-1970,Married,4
YBI946,YBI946@ybifoundation.ybif,Female,18-03-1970,Married,4
YBI947,YBI947@ybifoundation.ybif,Female,08-07-1970,Married,2
YBI948,YBI948@ybifoundation.ybif,Male,15-05-1968,Married,2
YBI949,YBI949@ybifoundation.ybif,Female,13-09-1968,Single,2
YBI950,YBI950@ybifoundation.ybif,Male,14-05-1968,Married,5
YBI951,YBI951@ybifoundation.ybif,Male,22-12-1968,Married,5
YBI952,YBI952@ybifoundation.ybif,Female,22-11-1969,Married,1
YBI953,YBI953@ybifoundation.ybif,Female,27-10-1967,Married,5
