OrderID,Date,Category,SubCategory,Customer,State,Region,Payment,Sales,Qty,Profit
276,03-01-2025,Electronics,Accessories,Oviya Viswanathan,Tamil Nadu,North,Card,3956.17,4,507.87
277,06-12-2023,Grocery,Snacks,Pranav Bhagat,Karnataka,East,Card,41838.28,5,1661.93
278,17-10-2023,Home,Kitchen,Amruta Sha,Maharashtra,North,Card,21790.55,1,-1719.82
279,04-11-2024,Electronics,Mobiles,Rushil Tandon,UP,West,Card,5315.56,1,979.25
280,07-11-2023,Grocery,Beverages,Leela Bail,Tamil Nadu,West,Card,21769.42,5,6007.94
281,14-10-2024,Grocery,Staples,Eshana Bhagat,Gujarat,North,COD,27295.26,1,-848.68
282,03-10-2023,Home,Furniture,Anya Walia,Karnataka,North,COD,49550.79,4,161.06
283,30-06-2025,Fashion,Kids,Abdul Bali,UP,East,UPI,47953.36,1,6996.22
284,19-08-2024,Fashion,Kids,Tara Peri,Maharashtra,East,Card,34880.21,1,1923.26
285,19-09-2025,Grocery,Beverages,Aradhana Khalsa,Gujarat,South,Card,9758.42,4,-271.57
286,22-02-2025,Home,Furniture,Ekalinga Varty,Tamil Nadu,East,Card,44886.29,3,-3670.67
287,17-07-2025,Home,Decor,Kiaan Sarkar,Maharashtra,South,UPI,2930.31,4,-84.59
288,17-12-2023,Grocery,Staples,Sachi Bedi,Tamil Nadu,East,COD,20045.5,2,3252.59
289,10-06-2025,Electronics,Laptops,Chanakya Bobal,Maharashtra,East,COD,7496.84,2,692.44
290,28-11-2023,Fashion,Kids,Mohammed Goyal,Delhi,South,UPI,41766.29,4,-3361
291,14-12-2024,Grocery,Snacks,Baghyawati Nadig,Maharashtra,North,COD,47334.05,1,8102.96
292,03-06-2024,Home,Furniture,Guneet Sengupta,Gujarat,South,COD,15554.86,1,-1741.6
293,13-10-2023,Home,Kitchen,Advik Bhakta,Tamil Nadu,North,Card,11120.22,4,1521.71
294,27-02-2025,Grocery,Beverages,Leena Kata,UP,East,COD,25733.25,1,2933
295,14-11-2023,Fashion,Women,Eta Das,Maharashtra,North,Card,27622.81,4,681.4
296,19-03-2024,Grocery,Staples,Samarth Malhotra,Gujarat,West,Card,40899.29,2,-8152.91
297,12-01-2025,Grocery,Staples,Anusha Hari,Maharashtra,South,UPI,35103.75,3,-732.09
298,29-11-2023,Fashion,Women,Faras Hayer,Karnataka,South,Card,47077.2,1,-3513.12
299,29-12-2023,Electronics,Laptops,Utkarsh Goda,Tamil Nadu,East,COD,17142.31,5,4325.45
300,02-09-2025,Home,Furniture,Leela Sankaran,Gujarat,South,UPI,13580.5,5,2265.43
301,11-04-2024,Fashion,Men,Ijaya Dhillon,Gujarat,North,Card,6935.6,2,1494.67
302,26-10-2023,Grocery,Beverages,Daniel Arya,Maharashtra,North,COD,12487.82,5,-1129.58
303,01-06-2025,Grocery,Snacks,Praneel Nori,Maharashtra,South,Card,5790.3,4,-1063.86
304,03-01-2025,Fashion,Women,Yash Karan,Karnataka,South,Card,3779.68,2,4.07
305,02-05-2024,Fashion,Men,Anjali Suri,UP,South,COD,40160.29,2,-956.7
306,16-07-2025,Electronics,Mobiles,Raagini Yohannan,Karnataka,West,UPI,6527.43,3,-993.67
307,15-10-2023,Electronics,Mobiles,Simon Pillai,Karnataka,West,UPI,42389.3,2,300.17
308,20-08-2025,Electronics,Accessories,Faris Kannan,Tamil Nadu,North,Card,37137.96,5,-2473.75
309,21-02-2024,Home,Kitchen,Indrajit Halder,Maharashtra,South,Card,40336.22,3,-1771.56
310,10-03-2025,Home,Kitchen,Omkaar Sarkar,Delhi,North,UPI,43195.76,3,-3863.01
311,25-11-2024,Grocery,Beverages,Saanvi Prakash,Gujarat,West,Card,46715.74,5,8080.22
312,26-07-2024,Home,Kitchen,Rushil Bhasin,Tamil Nadu,West,UPI,26455.2,1,2205.09
313,27-03-2024,Grocery,Staples,Ridhi Thakur,Karnataka,West,UPI,3086.79,1,738.88
314,27-01-2025,Electronics,Mobiles,Jagat Narain,Gujarat,East,Card,11995.42,4,2612.68
315,08-10-2023,Grocery,Snacks,Quincy Lall,UP,West,UPI,30708.55,5,-3402.65
316,24-04-2025,Home,Furniture,Tristan Bedi,Gujarat,West,COD,18689.66,4,663.39
317,18-04-2025,Electronics,Accessories,Caleb Nagi,Delhi,East,COD,48796.12,3,-2009.77
318,28-12-2024,Electronics,Mobiles,Yahvi Datta,UP,East,UPI,47520.48,5,5480.34
319,23-11-2023,Fashion,Kids,Zansi Som,Karnataka,West,UPI,35543.66,4,5187.71
320,05-10-2024,Fashion,Kids,Pallavi Morar,Delhi,West,COD,28432.26,3,7174.65
321,04-07-2024,Electronics,Laptops,Yug Ganesh,UP,North,Card,36733.57,1,-2968.09
322,22-05-2025,Grocery,Snacks,Mason Ravel,Maharashtra,West,Card,36776.82,4,-5810.3
323,19-03-2025,Fashion,Men,Jagrati Oommen,Tamil Nadu,West,UPI,19002.73,1,-1386.05
324,01-11-2023,Home,Furniture,Aashi Issac,Delhi,West,COD,13755.81,1,-287.08
325,05-07-2025,Fashion,Women,Tripti Dave,Gujarat,South,Card,23582.12,3,6029.87
326,27-07-2024,Home,Kitchen,Yatin Uppal,Maharashtra,North,Card,48957.75,3,-5.73
327,26-09-2024,Electronics,Mobiles,Laban Shetty,Karnataka,West,UPI,31829.84,1,395.48
328,05-09-2024,Fashion,Kids,Amruta Ramesh,Delhi,North,UPI,19853.29,5,-2708.75
329,05-02-2024,Fashion,Kids,Imaran Mistry,Karnataka,East,UPI,24529.41,4,4685.45
330,25-03-2024,Electronics,Laptops,Teerth Choudhry,Gujarat,North,COD,44469.79,5,7720.66
331,25-07-2025,Fashion,Women,Praneel Narang,Tamil Nadu,East,UPI,21579.76,5,-3834.66
332,06-12-2024,Home,Kitchen,Zehaan Khatri,Gujarat,South,Card,854.39,2,186.46
333,19-03-2024,Electronics,Mobiles,Ekalinga Wable,Karnataka,North,COD,16613.49,5,-675.2
334,02-09-2025,Grocery,Beverages,Wriddhish Nair,Maharashtra,East,COD,27041.82,4,-3117.65
335,19-11-2023,Grocery,Staples,Zaid Devan,Delhi,North,COD,42851.41,2,12135.27
336,02-01-2024,Electronics,Accessories,Ishani Nori,Gujarat,North,COD,12853.61,4,-2103.79
337,31-05-2024,Electronics,Accessories,Anamika More,Gujarat,North,COD,42236.79,1,4387.04
338,02-10-2024,Home,Furniture,Chandran Chaudhari,Karnataka,South,Card,8338.62,3,-1544.43
339,23-07-2024,Electronics,Mobiles,Viraj Rana,Tamil Nadu,South,UPI,24493.03,2,-1147.26
340,01-07-2025,Fashion,Women,Sathvik Kala,Karnataka,North,UPI,18115.85,3,-103.5
341,22-11-2024,Electronics,Accessories,Yagnesh Naidu,Karnataka,North,COD,5522.03,3,865.12
342,04-09-2025,Grocery,Staples,Kritika Butala,UP,East,Card,14351.78,1,-427.29
343,04-01-2024,Home,Furniture,Geetika Kari,Gujarat,South,COD,21911.35,3,-2927.47
344,01-06-2024,Electronics,Mobiles,Raagini Merchant,Tamil Nadu,West,Card,34752.22,1,8250.42
345,15-08-2025,Home,Decor,Tripti Pai,Gujarat,South,COD,37211.71,4,8007.48
346,01-05-2024,Electronics,Accessories,Mason Mittal,Karnataka,West,Card,9277.37,3,-1056.47
347,30-08-2024,Grocery,Beverages,Wakeeta Kanda,UP,North,UPI,43144.04,5,3274
348,03-01-2024,Fashion,Men,Ekapad Pingle,UP,North,UPI,45705.46,5,8693.34
349,18-06-2024,Home,Furniture,Vincent Seth,UP,East,COD,13708.03,5,140.74
350,06-04-2024,Electronics,Laptops,Omya Upadhyay,UP,East,Card,13821.81,2,2547.75
351,12-09-2025,Electronics,Mobiles,Chanakya Badami,Delhi,North,COD,3326.84,4,-557.21
352,11-09-2025,Grocery,Staples,Yatin Pandit,Delhi,East,COD,47651.8,1,9846.58
353,17-08-2025,Electronics,Accessories,Pooja Dutta,Maharashtra,South,UPI,44181.08,3,12420.95
354,12-05-2024,Electronics,Laptops,Bishakha Deshmukh,Tamil Nadu,East,COD,8085.96,4,-621.14
355,06-08-2025,Fashion,Women,Dominic Basu,Tamil Nadu,South,UPI,19967.71,1,4819.15
356,11-11-2024,Electronics,Mobiles,Hredhaan Batta,Gujarat,East,COD,33725.22,4,-558.76
357,03-11-2023,Home,Kitchen,Shravya Saran,UP,East,UPI,16250.76,4,-2611.95
358,17-07-2025,Electronics,Laptops,Urvashi Konda,Maharashtra,North,COD,40055.84,4,-1437.87
359,02-01-2024,Fashion,Men,Bhavani Bumb,Gujarat,South,UPI,35017.14,5,-2293.23
360,28-07-2025,Electronics,Accessories,Vrinda Vohra,Karnataka,East,Card,47806.8,4,4223.35
361,04-03-2025,Fashion,Women,Jai Doctor,UP,East,COD,15407.63,2,1516.63
362,02-11-2023,Home,Furniture,Lipika Kibe,UP,West,UPI,2620.43,1,407.72
363,26-05-2024,Electronics,Accessories,Chatura Banik,UP,East,COD,40981.27,5,662.27
364,22-01-2025,Home,Kitchen,Isaac Date,Gujarat,West,COD,5171.92,3,632.44
365,11-07-2025,Electronics,Accessories,Harsh Borah,Gujarat,North,Card,40942.88,3,1885.85
366,24-11-2023,Electronics,Accessories,Elijah Sehgal,Delhi,West,Card,33769.27,3,3873.69
367,03-02-2025,Grocery,Staples,Harinakshi Muni,Delhi,East,Card,3210.33,1,282.55
368,02-05-2025,Electronics,Accessories,Zarna Grover,Tamil Nadu,South,Card,16153.64,2,2549.81
369,02-11-2023,Electronics,Accessories,Oliver Gera,Maharashtra,West,COD,7453.67,4,1271.57
370,06-05-2024,Fashion,Women,Rushil Nanda,Tamil Nadu,South,Card,28234.77,3,2441.95
371,22-10-2024,Electronics,Mobiles,Zarna Nagy,Tamil Nadu,South,UPI,17741.26,3,848.87
372,10-10-2024,Home,Furniture,Sudiksha Bala,Maharashtra,East,Card,4393.9,5,-532.53
373,18-11-2023,Fashion,Women,Leela Vig,UP,North,UPI,46720.61,5,10818.87
374,08-06-2024,Fashion,Kids,Rachana Prabhu,Maharashtra,North,UPI,46358.32,2,12539.19
375,20-08-2024,Electronics,Accessories,Logan Keer,Maharashtra,West,COD,37313.28,1,6855.41
376,20-07-2025,Grocery,Snacks,Sachi Saraf,Maharashtra,East,UPI,43076.92,1,1483.36
377,15-08-2025,Fashion,Kids,Idika Bandi,Karnataka,West,UPI,18929.04,1,-751.99
378,20-08-2025,Electronics,Mobiles,Samar Bala,Gujarat,South,COD,11238.96,1,830.6
379,08-08-2024,Grocery,Staples,Rushil Bail,UP,South,UPI,20059.1,5,-3207.52
380,18-01-2025,Electronics,Accessories,Triya Sinha,Gujarat,West,Card,18550.18,4,4497.81
381,16-04-2025,Electronics,Accessories,Viraj Sankaran,UP,East,COD,32891.25,3,8596.24
382,08-03-2025,Electronics,Laptops,Vihaan Varty,Maharashtra,South,COD,2196.33,4,374.63
383,05-05-2024,Grocery,Staples,Hemangini Taneja,Karnataka,East,Card,33578.21,2,-1164.99
384,26-04-2025,Grocery,Snacks,Aadhya Mital,Gujarat,East,UPI,32435.53,1,-625.09
385,20-07-2025,Electronics,Laptops,Urvi Dugar,Maharashtra,East,Card,44096.42,5,3415.76
386,17-04-2024,Electronics,Laptops,Samar Sachdev,Maharashtra,East,UPI,1470.12,3,-251.12
387,05-08-2025,Electronics,Laptops,Nimrat Dhawan,Delhi,West,COD,33385.14,1,-3313
388,22-07-2025,Grocery,Beverages,Janya Borra,Maharashtra,West,Card,14292.88,4,507.84
389,08-03-2025,Grocery,Staples,Varenya Nair,UP,East,UPI,8307.08,2,283.84
390,08-02-2025,Grocery,Staples,Idika Mallick,Karnataka,North,COD,19388.29,2,-1315.27
391,27-01-2025,Electronics,Laptops,Falan Dass,Karnataka,North,COD,9637.86,1,1843.38
392,01-05-2024,Electronics,Mobiles,Girish Sura,Tamil Nadu,West,Card,17187.82,3,1060.43
393,10-04-2024,Fashion,Women,Thomas Chada,UP,East,Card,49020.16,4,9305.56
394,18-06-2025,Electronics,Mobiles,Qadim Andra,Karnataka,West,UPI,14094.76,1,585.65
395,28-10-2023,Electronics,Accessories,Vasudha Ahuja,Tamil Nadu,West,Card,21524.03,4,3083.22
396,07-08-2024,Home,Decor,Bishakha Dara,Delhi,East,Card,2854.6,5,-179.85
397,22-02-2025,Electronics,Laptops,Diya Kant,Maharashtra,North,COD,14957.08,3,-1316.22
398,20-07-2024,Fashion,Kids,Azad Sanghvi,Gujarat,South,COD,17845.25,5,2830.94
399,31-01-2025,Home,Decor,Oeshi Lall,Karnataka,South,Card,19550.08,1,5292.32
400,15-03-2024,Home,Furniture,Harish Reddy,Maharashtra,North,COD,35883.35,5,-2440.26
401,03-02-2024,Grocery,Snacks,Radha Chaudhry,UP,South,Card,10906.3,3,-1204.27
402,20-06-2024,Home,Furniture,Anmol Sastry,Delhi,East,UPI,19684.82,4,-439.17
403,23-11-2023,Electronics,Mobiles,Naveen Sekhon,Gujarat,East,Card,20960.05,3,3530.05
404,03-04-2025,Grocery,Staples,Frado Hayer,Gujarat,South,UPI,10190.75,4,-770.18
405,19-07-2025,Electronics,Laptops,Hemani Mall,Tamil Nadu,East,COD,43479.66,3,2680.89
406,22-10-2024,Grocery,Staples,Ojas Babu,Karnataka,West,COD,10315.83,4,-238.93
407,06-01-2025,Fashion,Kids,Mason Prashad,Karnataka,South,COD,3203.5,1,719.11
408,17-05-2025,Grocery,Snacks,Dhruv Badal,Gujarat,East,UPI,31222.79,4,-4952.31
409,30-05-2025,Fashion,Kids,Jai Krishnan,Maharashtra,North,Card,22964.11,2,1968.41
410,06-02-2024,Grocery,Beverages,Aarush Murthy,Karnataka,East,COD,21937.23,5,-3068.48
411,06-10-2024,Fashion,Women,Neel Dora,UP,West,UPI,37314.09,5,-489.19
412,11-04-2024,Home,Furniture,Urvi Badami,Gujarat,East,UPI,28836.24,2,3942.51
413,13-08-2024,Grocery,Beverages,Chaaya Sidhu,Gujarat,South,COD,26200.54,5,328.24
414,17-09-2025,Grocery,Beverages,Saumya Tella,Karnataka,North,Card,45439.82,4,-6678.57
415,11-08-2025,Grocery,Staples,Aarnav Bhandari,Gujarat,East,Card,27213.46,1,-3423.96
416,06-05-2025,Electronics,Mobiles,Anusha Gokhale,Delhi,South,UPI,40485.72,4,-3381.87
417,07-12-2023,Grocery,Staples,Owen Dhar,Maharashtra,South,COD,20895.96,2,-541.02
418,17-02-2024,Fashion,Women,Rushil Sachdev,Tamil Nadu,South,COD,27022.43,4,5837.25
419,25-08-2024,Electronics,Laptops,Netra Dugal,Gujarat,North,COD,39466.99,1,-686.1
420,04-11-2023,Home,Furniture,Pallavi Ghose,Karnataka,North,COD,37842.88,2,-3444.8
421,25-03-2025,Grocery,Snacks,Manthan Mandal,Delhi,South,UPI,24086.83,2,6977.66
422,12-01-2024,Electronics,Laptops,Girindra Chaudhuri,Maharashtra,West,UPI,17501.55,4,-361.91
423,13-12-2023,Grocery,Staples,Thomas Sani,Delhi,North,UPI,14018.23,1,-2459.65
424,21-11-2024,Grocery,Staples,Dhriti Mutti,UP,South,UPI,37837.85,1,10471.03
425,02-02-2024,Home,Decor,Shravya Sen,Gujarat,North,Card,40951.22,4,5441.31
426,06-06-2024,Fashion,Kids,Xiti Sankaran,Gujarat,West,COD,33712.62,3,4666.62
427,18-10-2023,Grocery,Beverages,Chavvi Pai,Karnataka,East,UPI,39284.83,3,-4553.42
428,23-02-2024,Home,Furniture,Rachana Brar,Karnataka,West,UPI,35585.69,5,-1113.41
429,06-06-2025,Grocery,Snacks,Avni Nagi,Tamil Nadu,East,Card,21790.52,4,-3596.37
430,27-05-2025,Fashion,Kids,Jeremiah Mangat,UP,East,COD,11247.12,5,337.72
431,11-04-2024,Grocery,Beverages,Bachittar Dhaliwal,Maharashtra,East,UPI,5603.42,3,73.54
432,04-02-2024,Home,Kitchen,Oviya Toor,Gujarat,South,Card,8112.18,3,18.89
433,25-03-2024,Home,Kitchen,Gautam Din,Maharashtra,South,Card,6116.26,1,824.09
434,24-09-2024,Fashion,Men,Anamika Ram,Maharashtra,North,Card,11231.03,1,1016.46
435,09-09-2024,Electronics,Laptops,Keya Mohan,Maharashtra,North,COD,25124.71,1,-514.59
436,05-06-2025,Fashion,Women,Shaurya Sane,Maharashtra,North,Card,4604.5,2,1028.53
437,15-11-2023,Fashion,Men,Amol Bhattacharyya,Tamil Nadu,West,Card,47137.98,1,-355.66
438,15-03-2024,Fashion,Kids,Girik Dhar,Tamil Nadu,North,Card,13448.43,5,-1126.83
439,24-05-2025,Electronics,Accessories,Bakhshi Zacharia,Gujarat,South,UPI,31519.72,3,7676.98
440,25-01-2024,Home,Furniture,Ekta Prasad,UP,North,Card,25174.39,2,-2270.25
441,12-08-2024,Grocery,Beverages,Kala Madan,Karnataka,West,COD,44138.79,2,-3140.32
442,17-01-2025,Home,Furniture,Bina Mittal,UP,West,Card,44084.1,3,1206.86
443,08-09-2024,Fashion,Kids,Vinaya Kuruvilla,Gujarat,West,UPI,6401.97,1,87.41
444,29-06-2024,Home,Furniture,Ekavir Mahajan,Gujarat,South,Card,19848.35,3,-3146.63
445,31-07-2025,Fashion,Women,Oviya Deshmukh,Gujarat,South,Card,27900.44,3,6279.15
446,27-03-2025,Electronics,Mobiles,Manthan Mohanty,UP,East,Card,40102.99,2,10278.28
447,04-06-2024,Home,Kitchen,Nidhi Dash,UP,South,COD,1511.97,5,-77.23
448,25-03-2024,Fashion,Men,Azad Sarna,UP,West,Card,8131.57,3,-630.62
449,02-06-2024,Electronics,Mobiles,Aadi Pillay,Tamil Nadu,East,COD,46091.88,1,-36.07
450,26-06-2025,Home,Decor,Oviya Thakur,Gujarat,West,Card,17376.97,2,4783.73
451,31-10-2023,Fashion,Women,Ria Singhal,Maharashtra,South,UPI,1269.59,3,-107.66
452,01-03-2024,Fashion,Kids,Vincent Batta,Karnataka,South,COD,30578.26,4,-645.33
453,13-10-2024,Fashion,Kids,Ishita Devi,UP,North,Card,10675.43,1,1978.76
454,03-02-2024,Fashion,Kids,Deepa Sahni,Gujarat,South,COD,44717.95,3,-7781.93
455,01-03-2024,Home,Furniture,Kabir Wadhwa,Delhi,East,COD,37073.64,1,10845.07
456,21-09-2024,Grocery,Beverages,Mugdha Manda,Karnataka,East,Card,25359.63,1,2371.4
457,01-05-2025,Electronics,Mobiles,Falguni Mall,Tamil Nadu,East,COD,12312.51,5,-164.69
458,31-07-2024,Grocery,Snacks,Aryan Mahajan,Gujarat,South,COD,49914.99,5,-4858.78
459,04-02-2025,Grocery,Staples,Saumya Gopal,Karnataka,South,UPI,42783.58,3,9840.58
460,20-09-2024,Grocery,Staples,Fiyaz Virk,Delhi,South,COD,21921.69,4,-1637.89
461,02-02-2025,Home,Decor,Meera Bhatia,UP,West,COD,22084.44,3,1021.74
462,21-12-2024,Grocery,Staples,Wyatt Suresh,Maharashtra,West,UPI,38352.64,2,8917.05
463,22-04-2024,Grocery,Snacks,Unnati Shroff,Maharashtra,West,COD,20917.81,4,-3034.12
464,14-03-2024,Grocery,Beverages,Oliver Rau,UP,East,COD,48471.89,1,-6324.38
465,25-04-2024,Grocery,Beverages,Rajeshri Pall,Maharashtra,South,UPI,7775.6,2,960.96
466,17-02-2024,Grocery,Staples,Logan Korpal,Tamil Nadu,North,COD,40288.86,5,-372.68
467,10-12-2023,Electronics,Accessories,Aarnav Setty,Delhi,East,Card,2094.29,3,562.95
468,02-04-2024,Grocery,Snacks,Anita Chhabra,Maharashtra,West,COD,11618.75,3,2833.69
469,01-10-2024,Electronics,Accessories,Frado Lad,Maharashtra,East,COD,16724.05,4,2824.85
470,31-01-2024,Grocery,Staples,Krisha Issac,Delhi,West,COD,8524.55,2,942.96
471,03-09-2024,Electronics,Laptops,Samuel Pal,Tamil Nadu,West,UPI,48351.57,1,-4046.29
472,18-07-2024,Grocery,Snacks,Robert Natarajan,Delhi,East,UPI,11072.52,1,1910.52
473,01-06-2024,Electronics,Accessories,Omya Kuruvilla,Karnataka,East,Card,15963.15,2,1428.55
474,31-12-2024,Grocery,Staples,Sneha Agate,Gujarat,West,COD,23123.21,4,5536.01
475,22-04-2025,Home,Decor,George Dhillon,Gujarat,South,UPI,34529.58,4,-496.27
476,22-02-2024,Grocery,Staples,Hritik Mohanty,Karnataka,North,UPI,31255.66,3,-2032.94
477,09-05-2024,Electronics,Mobiles,Geetika Nagy,UP,East,UPI,49125.84,1,-5241.15
478,27-02-2024,Grocery,Beverages,Gunbir Tara,Delhi,East,Card,34964.65,1,3987.15
479,11-07-2024,Home,Kitchen,Jairaj Sridhar,Tamil Nadu,East,Card,20434.97,5,-2395.23
480,15-06-2025,Fashion,Kids,Zayan Rege,UP,South,COD,47951.93,4,1165.57
481,06-09-2025,Electronics,Accessories,Umang Minhas,UP,South,UPI,16894.47,4,3853.25
482,25-06-2025,Fashion,Kids,Owen Anne,Tamil Nadu,East,UPI,46754.55,4,8575.35
483,03-12-2023,Electronics,Accessories,Leela Wali,Delhi,North,UPI,7434.55,4,1645.42
484,30-01-2025,Grocery,Snacks,Arin Talwar,Tamil Nadu,South,UPI,47596.6,4,11775.53
485,24-10-2023,Electronics,Accessories,Rajeshri Gopal,UP,East,Card,19959.41,4,3851.47
486,12-12-2023,Fashion,Kids,Ria Varghese,Delhi,East,UPI,26178.02,4,3312.61
487,29-06-2024,Home,Furniture,Ishwar Sarin,Gujarat,East,COD,37185.17,4,7197.12
488,19-02-2025,Electronics,Laptops,Samaksh Varty,Karnataka,East,UPI,28556,2,3369.27
489,02-10-2024,Electronics,Accessories,Balveer Patla,UP,South,UPI,33292.63,4,-6532.45
490,16-01-2024,Home,Furniture,Wridesh Nazareth,UP,West,COD,15583.04,3,-236
491,21-04-2025,Fashion,Men,Krish Reddy,Karnataka,South,Card,35137.93,4,2081.37
492,09-07-2025,Home,Kitchen,Harini Prashad,Tamil Nadu,North,Card,9735.87,2,2428.23
493,20-07-2024,Home,Furniture,Harini Bhalla,UP,West,COD,37191.21,2,3446.76
494,26-12-2023,Electronics,Mobiles,Harrison Jha,Karnataka,South,Card,5861.14,5,-503.99
495,02-10-2023,Fashion,Kids,Ekani Vig,UP,North,UPI,37347.85,3,7042.38
496,21-10-2023,Electronics,Laptops,Hemal Patil,UP,East,COD,38939.82,5,-2446.48
497,28-03-2025,Electronics,Accessories,Zayan Raman,Delhi,West,UPI,6126.96,5,857.29
498,29-01-2024,Electronics,Accessories,Vanya Mody,Karnataka,West,UPI,34679.71,2,-6556.74
499,08-04-2024,Grocery,Snacks,Fitan Chhabra,Delhi,East,UPI,8896.25,1,321.04
500,24-02-2024,Fashion,Women,Charan Grewal,Karnataka,North,COD,226.86,3,12.74
501,30-01-2025,Home,Furniture,Kamala Shere,Gujarat,West,COD,16434.91,3,899.24
502,06-11-2023,Fashion,Men,Tara Kalita,Delhi,East,COD,45866.11,4,9900.85
503,25-06-2024,Home,Kitchen,Alexander Jayaraman,UP,East,UPI,17691.64,1,-41.07
504,06-03-2025,Home,Decor,Jonathan Natt,Maharashtra,North,COD,13495.91,3,2028.78
505,01-07-2024,Home,Kitchen,Ishani Sule,Maharashtra,North,Card,27761.72,5,5488.46
506,03-09-2024,Electronics,Mobiles,Lakshmi Mane,Tamil Nadu,West,UPI,29805.25,1,2829.41
507,28-11-2024,Electronics,Mobiles,Bina Grewal,Gujarat,North,Card,39428.26,1,11576.79
508,11-05-2025,Grocery,Beverages,Xalak Lall,Maharashtra,West,COD,206.79,1,18.82
509,07-06-2024,Home,Furniture,Girish Gulati,Delhi,West,UPI,8793.22,5,1936.48
510,17-04-2024,Fashion,Kids,Harinakshi Muni,Maharashtra,East,UPI,41099.58,4,10398.05
511,12-11-2023,Home,Furniture,Quincy Devan,UP,South,Card,38146.57,3,-6031.15
512,20-06-2024,Electronics,Laptops,Upadhriti Hari,Tamil Nadu,East,Card,38686.9,5,-2277.87
513,25-06-2025,Home,Decor,Darpan Ramesh,Delhi,North,Card,865.47,4,-99.95
514,26-09-2023,Home,Furniture,Imaran Pillay,Delhi,West,UPI,45940.75,3,4100.52
515,10-03-2024,Home,Decor,Kamya Dass,Tamil Nadu,North,COD,23419.31,4,4235.81
516,22-04-2024,Electronics,Mobiles,Darika Nath,Tamil Nadu,West,UPI,18564.13,2,1378.69
517,27-07-2024,Fashion,Men,Shaurya Mukhopadhyay,Maharashtra,North,COD,38222.45,1,-5700.51
518,09-12-2024,Fashion,Men,Xavier Yadav,Tamil Nadu,West,COD,24631.59,2,-770.74
519,28-10-2023,Home,Decor,Abha Walia,UP,West,UPI,6642.81,5,1490.75
520,27-08-2024,Electronics,Mobiles,Karan Oza,Maharashtra,South,UPI,38876.21,1,11407.64
521,09-12-2024,Fashion,Men,Wriddhish Prabhu,UP,East,UPI,46891.25,5,-2417.49
522,01-06-2025,Home,Furniture,Raksha Lad,Gujarat,West,COD,22546.6,1,888.66
523,04-07-2024,Electronics,Mobiles,Ekaraj Dalal,Tamil Nadu,West,Card,8515.81,1,982.22
524,16-06-2025,Electronics,Mobiles,Jhalak Mohan,Maharashtra,South,COD,48497.42,3,551.5
525,29-06-2024,Grocery,Beverages,Leena Mall,Gujarat,North,Card,2509.24,5,430.43
526,22-06-2024,Fashion,Men,Garima Menon,Tamil Nadu,West,COD,26606.99,4,2337.75
527,09-07-2025,Fashion,Men,Bhavna Roy,Maharashtra,North,UPI,46071.89,5,-5337.69
528,20-04-2024,Electronics,Accessories,Qarin Chacko,Delhi,North,Card,7970.62,4,477.81
529,13-11-2024,Electronics,Mobiles,Benjamin Madan,Delhi,West,COD,13502.03,1,-225.63
530,21-10-2024,Electronics,Mobiles,Chatresh Jain,Maharashtra,West,Card,31669.68,1,9281.46
531,20-05-2025,Home,Decor,Jack Tata,Tamil Nadu,West,Card,17128.05,4,3144.39
532,15-07-2025,Grocery,Staples,Alka Sen,Tamil Nadu,South,COD,11201.47,2,-2143.44
533,07-10-2024,Home,Furniture,Teerth Agate,Maharashtra,West,Card,35690.64,2,-2909.43
534,29-06-2025,Home,Furniture,Yadavi Kumer,Karnataka,East,Card,7428.15,2,-1049.21
535,15-03-2024,Electronics,Accessories,Aditya Andra,UP,North,UPI,7950.98,2,43.07
536,22-06-2025,Home,Decor,Lipika Narain,Karnataka,North,UPI,4351.26,5,1132.81
537,04-05-2024,Home,Decor,Gunbir Desai,UP,South,UPI,37098.36,2,1942.93
538,31-03-2025,Fashion,Women,Advaith Koshy,Delhi,West,COD,38242.33,4,-3565.74
539,16-04-2024,Fashion,Men,Brijesh Bail,Gujarat,West,Card,33817.05,1,7548.84
540,11-07-2025,Grocery,Snacks,Mohammed Sagar,Gujarat,West,Card,7198.19,4,-217.58
541,04-05-2025,Home,Decor,Teerth Raval,Gujarat,North,Card,13566.17,3,-1184.23
542,01-07-2025,Fashion,Kids,Jairaj Ahluwalia,Tamil Nadu,North,Card,18679.43,1,-1619
543,14-10-2023,Electronics,Accessories,Jagat Narayanan,UP,East,COD,5889.25,1,256.98
544,20-10-2024,Grocery,Staples,Neelima Mammen,Maharashtra,South,UPI,46253.14,5,-1764.99
545,11-03-2025,Electronics,Mobiles,Michael Kota,Gujarat,West,UPI,22728.97,2,4948.97
546,10-06-2025,Home,Decor,Lipika Kara,Karnataka,West,Card,2782.91,2,709.46
547,08-11-2024,Home,Furniture,Krisha Pal,Delhi,West,UPI,20945.61,1,259.14
548,28-02-2024,Electronics,Accessories,Anamika Chhabra,Tamil Nadu,North,UPI,13026.74,4,277.35
